intersect_bp,f_orig_query,f_match,f_unique_to_query,name,filename,md5
7870000.0,0.03892378455907809,0.998730964467005,0.03892378455907809,"BA000019.2 Nostoc sp. PCC 7120 DNA, complete genome",./genbank-k31.sbt.json,b707f3cdca627cd3c985ada91454874e
7790000.0,0.03852811711756269,0.8467391304347827,0.03852811711756269,"CP000270.1 Burkholderia xenovorans LB400 chromosome 1, complete sequence",./genbank-k31.sbt.json,00ba560c11b5aed2491ac8a484d4e210
6830000.0,0.03378010781937781,1.0,0.03378010781937781,BX119912.1 Rhodopirellula baltica SH 1 complete genome,./genbank-k31.sbt.json,fe2f7e3e143e72582f902ff258901d47
6230000.0,0.030812602008012266,0.9888888888888889,0.030812602008012266,"CP000875.1 Herpetosiphon aurantiacus DSM 785, complete genome",./genbank-k31.sbt.json,e04a17715259ffe539c22d2f480a2484
6160000.0,0.030466392996686284,0.9983792544570502,0.030466392996686284,"AE015928.1 Bacteroides thetaiotaomicron VPI-5482, complete genome",./genbank-k31.sbt.json,8affae43de8758c8d77c302cacc884ab
5520000.0,0.027301053464563036,0.965034965034965,0.027301053464563036,"CP000850.1 Salinispora arenicola CNS-205, complete genome",./genbank-k31.sbt.json,9cd58999b3384a98ae6e1c6d42918dff
5270000.0,0.02606459270982739,0.996219281663516,0.02606459270982739,"AE010299.1 Methanosarcina acetivorans str. C2A, complete genome",./genbank-k31.sbt.json,5a9fc0ee959336a305ee239f9b66b7b9
5230000.0,0.025866758989069687,1.0,0.025866758989069687,"CP000909.1 Chloroflexus aurantiacus J-10-fl, complete genome",./genbank-k31.sbt.json,6cf63ffd3b4cdd74285f8c2ea5c04d78
5160000.0,0.025520549977743705,0.9381818181818182,0.025520549977743705,"CP001252.1 Shewanella baltica OS223, complete genome",./genbank-k31.sbt.json,7d8a17e40b0ac01fb333233e000e5972
5170000.0,0.025570008407933133,0.9922630560928434,0.02537217468717543,"CP000139.1 Bacteroides vulgatus ATCC 8482, complete genome",./genbank-k31.sbt.json,c2a9fe2dfaa14f88998b7d1dabc05f46
4950000.0,0.024481922943765763,0.9016393442622951,0.024481922943765763,"JGWU01000001.1 Bordetella bronchiseptica D989 ctg7180000008197, whole genome shotgun sequence",./genbank-k31.sbt.json,66bec36337846c889154be759d35e5e1
4870000.0,0.02408625550225036,0.9642147117296223,0.023987338641871508,"CP001013.1 Leptothrix cholodnii SP-6, complete genome",./genbank-k31.sbt.json,77c2bf53734a8f5a0a8368ca4166f45f
4580000.0,0.02265196102675701,0.9288617886178862,0.022602502596567584,"CP000031.2 Ruegeria pomeroyi DSS-3, complete genome",./genbank-k31.sbt.json,cce0ed45cf8a9c5f5e30e2dd96b8ad2d
4840000.0,0.02393788021168208,0.9193548387096774,0.02255304416637816,"CP000667.1 Salinispora tropica CNB-440, complete genome",./genbank-k31.sbt.json,0859bb63eaa83740362a288b98c7052e
4500000.0,0.022256293585241605,1.0,0.022256293585241605,"AP009153.1 Gemmatimonas aurantiaca T-27 DNA, complete genome",./genbank-k31.sbt.json,ea5b483d89c2834cba889470ee54bc06
4290000.0,0.021217666551263663,1.0,0.021217666551263663,"CP001472.1 Acidobacterium capsulatum ATCC 51196, complete genome",./genbank-k31.sbt.json,53ae51540690b8114e8c9b1de15ac31f
3880000.0,0.019189870913497206,0.9897172236503856,0.01904149562292893,"CH959317.1 Sulfitobacter sp. NAS-14.1 scf_1099451320472 genomic scaffold, whole genome shotgun sequence",./genbank-k31.sbt.json,5d89b30ca0135902efc54d4dfef06c07
3730000.0,0.018447994460655818,1.0,0.018447994460655818,"CP000568.1 Clostridium thermocellum ATCC 27405, complete genome",./genbank-k31.sbt.json,c8dfefe51d10d2bc69e98ccb9f52cb8f
3620000.0,0.017903951728572134,0.9679144385026738,0.017903951728572134,"CP001957.1 Haloferax volcanii DS2 plasmid pHV1, complete sequence",./genbank-k31.sbt.json,3289847d4f801890f470cabe9b0f4450
3620000.0,0.017903951728572134,1.0,0.017903951728572134,"AE017180.2 Geobacter sulfurreducens PCA, complete genome",./genbank-k31.sbt.json,cad70347d69826f67584d0a9d218bdbd
3140000.0,0.015529947079479698,0.9401197604790419,0.015529947079479698,"CP015081.1 Deinococcus radiodurans R1 chromosome 1, complete sequence",./genbank-k31.sbt.json,2aa01a4a459411e33b8293e4a22aa64a
3010000.0,0.014886987487017162,1.0,0.014886987487017162,"CP000492.1 Chlorobium phaeobacteroides DSM 266, complete genome",./genbank-k31.sbt.json,e767853e7baa62955403be55c7f72807
2970000.0,0.014689153766259459,0.9966442953020134,0.014689153766259459,"FWDH01000003.1 Caldicellulosiruptor bescii strain MACB1021 genome assembly, contig: Ga0100411_13, whole genome shotgun sequence",./genbank-k31.sbt.json,e536cba653f63e430649511f1fd3da08
2940000.0,0.014540778475691182,1.0,0.014540778475691182,"AE017226.1 Treponema denticola ATCC 35405, complete genome",./genbank-k31.sbt.json,95591705e9950838f79db07b039c8fe5
2940000.0,0.014540778475691182,0.9965986394557823,0.014491320045501755,"CP001097.1 Chlorobium limicola DSM 245, complete genome",./genbank-k31.sbt.json,9362f23a446169126889093f9e397fa4
2890000.0,0.014293486324744052,0.9930795847750865,0.014194569464365201,"CP001110.1 Pelodictyon phaeoclathratiforme BU-1, complete genome",./genbank-k31.sbt.json,e09dfa5e16f222a6d38c184d9d516b0e
2800000.0,0.013848360453039221,1.0,0.013848360453039221,"BA000023.2 Sulfolobus tokodaii str. 7 DNA, complete genome",./genbank-k31.sbt.json,f292d2441d8e26c207c58181bd4d744e
2780000.0,0.013749443592660369,0.7413333333333333,0.013749443592660369,"AE017285.1 Desulfovibrio vulgaris subsp. vulgaris str. Hildenborough, complete genome",./genbank-k31.sbt.json,6b64a44da6121f5526cec0b6dce12446
2740000.0,0.013551609871902666,1.0,0.013551609871902666,"CP001071.1 Akkermansia muciniphila ATCC BAA-835, complete genome",./genbank-k31.sbt.json,80981d8317d487ec28111c3c213d0ea5
2720000.0,0.013452693011523815,0.9926739926739927,0.013403234581334389,"DS996397.1 Desulfovibrio piger ATCC 29098 Scfld442 genomic scaffold, whole genome shotgun sequence",./genbank-k31.sbt.json,a6a6ce237ee70bb2cf3165dd09c6e9c3
2750000.0,0.013601068302092092,0.9381818181818182,0.012760274988871853,"CP000679.1 Caldicellulosiruptor saccharolyticus DSM 8903, complete genome",./genbank-k31.sbt.json,cf64168ab51ce93b21d98adc064d2d5e
2450000.0,0.012117315396409319,1.0,0.012117315396409319,"FUWK01000085.1 Nitrosomonas europaea strain ATCC 25978 genome assembly, contig: EI56DRAFT_scaffold00085.85, whole genome shotgun sequence",./genbank-k31.sbt.json,307e4a5b67c2bb3b440fdad32939e7e9
2400000.0,0.01187002324546219,0.9795918367346939,0.01187002324546219,"AGVN01000001.1 Enterococcus faecalis M7 contig00001, whole genome shotgun sequence",./genbank-k31.sbt.json,acb2965752f6b9c438efce2d6bdc2e65
5030000.0,0.02487759038528117,0.4494163424124514,0.011424897373757356,"CP000753.1 Shewanella baltica OS185, complete genome",./genbank-k31.sbt.json,587ce2c355149eb1cb3bf0c4d69148a9
2200000.0,0.010880854641673673,0.9954545454545455,0.010831396211484247,"AP008226.1 Thermus thermophilus HB8 genomic DNA, complete genome",./genbank-k31.sbt.json,e20fdae84d9cec8407e59e79e41c18b1
2170000.0,0.010732479351105396,0.9953917050691244,0.01068302092091597,"AE006470.1 Chlorobium tepidum TLS, complete genome",./genbank-k31.sbt.json,7d9da9000d4b6a24c5a55815cc7d8e58
2120000.0,0.010485187200158267,1.0,0.010485187200158267,"AE000782.1 Archaeoglobus fulgidus DSM 4304, complete genome",./genbank-k31.sbt.json,3a93c5e5b629f1fce8280618c357add4
2100000.0,0.010386270339779416,1.0,0.010386270339779416,"CP012889.1 Porphyromonas gingivalis 381, complete genome",./genbank-k31.sbt.json,4240ce4c5515014ee9a3e7adb685745a
2070000.0,0.010237895049211137,1.0,0.010237895049211137,"BX571656.1 Wolinella succinogenes DSM 1740, complete genome",./genbank-k31.sbt.json,3bbc7531f877e6d693443e88e3d14753
2060000.0,0.010188436619021713,1.0,0.010188436619021713,"AE009441.1 Pyrobaculum aerophilum str. IM2, complete genome",./genbank-k31.sbt.json,8fab421f80debb367920adaf38055609
2060000.0,0.010188436619021713,1.0,0.010188436619021713,"CP000660.1 Pyrobaculum arsenaticum DSM 13514, complete genome",./genbank-k31.sbt.json,2ac538bda6676ab3094d4e839edda746
2000000.0,0.009891686037885157,0.995,0.009842227607695733,"CP000607.1 Chlorobium phaeovibrioides DSM 265, complete genome",./genbank-k31.sbt.json,95aaeaea3012141b402966b29c82fc77
1980000.0,0.009792769177506306,1.0,0.009792769177506306,"CP000916.1 Thermotoga neapolitana DSM 4359, complete genome",./genbank-k31.sbt.json,afde32ceab3120d5faa07dc7a775ee73
1980000.0,0.009792769177506306,1.0,0.009792769177506306,"CP001251.1 Dictyoglomus turgidum DSM 6724, complete genome",./genbank-k31.sbt.json,c7cc65fdc4d0616de9da652b2a4f1182
1940000.0,0.009594935456748603,1.0,0.009594935456748603,"CP000924.1 Thermoanaerobacter pseudethanolicus ATCC 33223, complete genome",./genbank-k31.sbt.json,abc1fbcffa4727db1b86d4336e1e8e33
1920000.0,0.00949601859636975,0.9227053140096618,0.009446560166180326,"KQ961402.1 Zymomonas mobilis strain ATCC 31823 genomic scaffold Scaffold1, whole genome shotgun sequence",./genbank-k31.sbt.json,4015ab3973c872e370417525140f014c
1900000.0,0.0093971017359909,1.0,0.0093971017359909,"CP001230.1 Persephonella marina EX-H1, complete genome",./genbank-k31.sbt.json,22ea53cb8b5ed6f0111bb23e0e07ff01
1890000.0,0.009347643305801474,1.0,0.009347643305801474,"CP001080.1 Sulfurihydrogenibium sp. YO3AOP1, complete genome",./genbank-k31.sbt.json,f6a745dde9ee49cc29099100f344d88f
1890000.0,0.009347643305801474,0.9947368421052631,0.009347643305801474,"CP000561.1 Pyrobaculum calidifontis JCM 11548, complete genome",./genbank-k31.sbt.json,0807a5e01fe14298ceb8b0942add6814
3450000.0,0.017063158415351897,0.5391304347826087,0.009199268015233197,"CH959311.1 Sulfitobacter sp. EE-36 scf_1099451318005 genomic scaffold, whole genome shotgun sequence",./genbank-k31.sbt.json,ff4e1fc48292a24374adb73fc92125e6
1830000.0,0.00905089272466492,1.0,0.00905089272466492,"AE009439.1 Methanopyrus kandleri AV19, complete genome",./genbank-k31.sbt.json,52b7001fb3a8044471e241d92caee51c
